11,21,31,41,51,61,70,81
11,21,31,41,51,61,70,82
11,21,31,41,51,61,70,86
11,21,31,41,51,61,70,87
11,21,31,41,51,61,71,80
11,21,31,41,51,61,71,81
11,21,31,41,51,61,71,82
11,21,31,41,51,61,71,86
11,21,31,41,51,61,71,87
11,21,31,41,51,61,72,81
11,21,31,41,51,61,72,82
11,21,31,41,51,61,72,86
11,21,31,41,51,61,72,87
11,21,31,41,51,61,73,80
11,21,31,41,51,61,73,82
11,21,31,41,51,61,73,87
11,21,31,41,51,61,74,80
11,21,31,41,51,61,74,81
11,21,31,41,51,61,74,82
11,21,31,41,51,61,74,86
11,21,31,41,51,61,74,87
11,21,31,41,51,62,70,80
11,21,31,41,51,62,70,81
11,21,31,41,51,62,70,82
11,21,31,41,51,62,70,86
11,21,31,41,51,62,70,87
11,21,31,41,51,62,71,81
11,21,31,41,51,62,71,82
11,21,31,41,51,62,71,86
11,21,31,41,51,62,71,87
11,21,31,41,51,62,72,81
11,21,31,41,51,62,72,82
11,21,31,41,51,62,72,86
11,21,31,41,51,62,72,87
11,21,31,41,51,62,73,80
11,21,31,41,51,62,73,81
11,21,31,41,51,62,73,86
11,21,31,41,51,62,73,87
11,21,31,41,51,62,74,80
11,21,31,41,51,62,74,81
11,21,31,41,51,62,74,82
11,21,31,41,51,62,74,86
11,21,31,41,51,62,74,87
11,21,31,41,51,63,70,80
11,21,31,41,51,63,70,81
11,21,31,41,51,63,70,82
11,21,31,41,51,63,70,86
11,21,31,41,51,63,70,87
11,21,31,41,51,63,71,81
11,21,31,41,51,63,71,82
11,21,31,41,51,63,71,86
11,21,31,41,51,63,71,87
11,21,31,41,51,63,72,80
11,21,31,41,51,63,72,81
11,21,31,41,51,63,72,82
11,21,31,41,51,63,72,86
11,21,31,41,51,63,72,87
11,21,31,41,51,63,73,80
11,21,31,41,51,63,73,81
11,21,31,41,51,63,73,82
11,21,31,41,51,63,73,86
11,21,31,41,51,63,73,87
11,21,31,41,51,63,74,80
11,21,31,41,51,63,74,81
11,21,31,41,51,63,74,82
11,21,31,41,51,63,74,86
11,21,31,41,51,63,74,87
11,21,31,41,51,64,70,81
11,21,31,41,51,64,70,82
11,21,31,41,51,64,70,86
11,21,31,41,51,64,70,87
11,21,31,41,51,64,71,81
11,21,31,41,51,64,71,82
11,21,31,41,51,64,71,86
11,21,31,41,51,64,71,87
11,21,31,41,51,64,72,81
11,21,31,41,51,64,72,82
11,21,31,41,51,64,72,86
11,21,31,41,51,64,72,87
11,21,31,41,51,64,73,80
11,21,31,41,51,64,73,81
11,21,31,41,51,64,73,86
11,21,31,41,51,64,73,87
11,21,31,41,51,64,74,80
11,21,31,41,51,64,74,81
11,21,31,41,51,64,74,82
11,21,31,41,51,64,74,86
11,21,31,41,51,64,74,87
11,21,31,41,51,65,70,80
11,21,31,41,51,65,70,81
11,21,31,41,51,65,70,82
11,21,31,41,51,65,70,86
11,21,31,41,51,65,70,87
11,21,31,41,51,65,71,80
11,21,31,41,51,65,71,81
11,21,31,41,51,65,71,82
11,21,31,41,51,65,71,86
11,21,31,41,51,65,71,87
11,21,31,41,51,65,72,80
11,21,31,41,51,65,72,81
11,21,31,41,51,65,72,82
11,21,31,41,51,65,72,86
11,21,31,41,51,65,72,87
11,21,31,41,51,65,73,80
11,21,31,41,51,65,73,81
11,21,31,41,51,65,73,82
11,21,31,41,51,65,73,86
11,21,31,41,51,65,73,87
11,21,31,41,51,65,74,80
11,21,31,41,51,65,74,81
11,21,31,41,51,65,74,82
11,21,31,41,51,65,74,86
11,21,31,41,51,65,74,87
11,21,31,41,51,66,70,80
11,21,31,41,51,66,70,81
11,21,31,41,51,66,70,82
